seat_id,event_id,section,row,seat_number,price
3488,29,VIP,20,12,2480.06
3489,29,D,18,9,2480.06
3490,29,C,29,38,2680.06
3491,29,VIP,6,41,2680.06
3492,29,D,24,9,2530.06
3493,29,B,19,14,2530.06
3494,29,C,15,9,2480.06
3495,29,D,29,20,2530.06
3496,29,B,1,6,2480.06
3497,29,B,11,17,2580.06
3498,29,VIP,17,42,2480.06
3499,29,A,24,48,2530.06
3500,29,C,26,18,2580.06
3501,29,C,23,12,2680.06
3502,29,B,26,19,2580.06
3503,29,VIP,16,44,2680.06
3504,29,D,28,44,2530.06
3505,29,VIP,16,17,2580.06
3506,29,VIP,17,43,2480.06
3507,29,C,23,8,2530.06
3508,29,C,20,49,2580.06
3509,29,VIP,22,36,2530.06
3510,29,D,13,1,2580.06
3511,29,A,18,48,2480.06
3512,29,A,10,29,2680.06
3513,29,VIP,10,33,2580.06
3514,29,C,8,36,2680.06
3515,29,B,3,45,2530.06
3516,29,VIP,15,16,2480.06
3517,29,D,21,35,2530.06
3518,29,C,5,46,2480.06
3519,29,D,28,3,2530.06
3520,29,B,18,2,2580.06
3521,29,A,10,50,2480.06
3522,29,VIP,26,4,2580.06
3523,29,VIP,21,7,2480.06
3524,29,A,19,26,2580.06
3525,29,C,23,49,2480.06
3526,29,C,22,37,2480.06
3527,29,C,24,47,2530.06
3528,29,C,9,22,2480.06
3529,29,C,17,35,2580.06
3530,29,D,1,12,2480.06
3531,29,C,9,7,2580.06
3532,29,D,17,28,2480.06
3533,29,B,10,38,2530.06
3534,29,B,24,26,2580.06
3535,29,C,20,11,2480.06
3536,29,A,3,39,2480.06
3537,29,A,5,31,2580.06
3538,29,B,18,48,2580.06
3539,29,B,3,13,2530.06
3540,29,VIP,3,37,2480.06
3541,29,VIP,24,1,2530.06
3542,29,D,17,26,2480.06
3543,29,D,27,8,2530.06
3544,29,C,27,37,2480.06
3545,29,A,13,14,2530.06
3546,29,VIP,30,13,2680.06
3547,29,B,20,9,2680.06
3548,29,VIP,20,11,2680.06
3549,29,A,29,38,2530.06
3550,29,B,21,39,2580.06
3551,29,B,22,4,2680.06
3552,29,D,15,25,2580.06
3553,29,C,7,47,2580.06
3554,29,C,6,13,2580.06
3555,29,B,14,50,2530.06
3556,29,D,11,2,2580.06
3557,29,A,13,42,2680.06
3558,29,C,7,46,2680.06
3559,29,D,27,8,2480.06
3560,29,D,17,45,2480.06
3561,29,A,21,44,2530.06
3562,29,D,13,43,2580.06
3563,29,C,6,46,2680.06
3564,29,A,29,4,2530.06
3565,29,VIP,21,1,2530.06
3566,29,C,30,27,2530.06
3567,29,C,29,50,2530.06
3568,29,B,22,12,2680.06
3569,29,D,20,15,2530.06
3570,29,B,6,32,2680.06
3571,29,B,2,18,2530.06
3572,29,VIP,4,38,2680.06
3573,29,D,15,3,2580.06
3574,29,D,2,42,2580.06
3575,29,B,24,13,2480.06
3576,29,B,18,48,2530.06
3577,29,C,17,28,2530.06
3578,29,C,6,3,2680.06
3579,29,B,14,19,2580.06
3580,29,B,16,7,2480.06
3581,29,VIP,1,15,2530.06
3582,29,VIP,22,33,2530.06
3583,29,D,12,47,2480.06
3584,29,D,8,50,2480.06
3585,29,D,23,18,2580.06
3586,29,D,29,37,2580.06
3587,29,C,18,4,2580.06
3588,29,B,13,30,2480.06
3589,29,D,4,24,2580.06
3590,29,A,1,41,2680.06
3591,29,B,9,50,2530.06
3592,29,A,24,26,2680.06
3593,29,A,29,18,2480.06
3594,29,A,26,6,2480.06
3595,29,A,7,43,2480.06
3596,29,B,12,15,2680.06
3597,29,A,14,26,2530.06
3598,29,A,26,23,2480.06
3599,29,A,12,18,2580.06
3600,29,B,4,42,2680.06
3601,29,VIP,2,8,2680.06
3602,30,B,4,46,1142.16
3603,30,A,12,23,1192.16
3604,30,A,6,6,1342.16
3605,30,A,19,4,1342.16
3606,30,B,26,39,1342.16
3607,30,VIP,4,21,1142.16
3608,30,D,10,39,1192.16
3609,30,C,6,17,1342.16
3610,30,B,8,24,1142.16
3611,30,C,23,50,1342.16
3612,30,B,25,48,1142.16
3613,30,VIP,18,42,1342.16
3614,30,A,18,11,1242.16
3615,30,VIP,4,31,1342.16
3616,30,VIP,9,38,1142.16
3617,30,D,26,5,1342.16
3618,30,A,12,23,1192.16
3619,30,VIP,18,16,1342.16
3620,30,VIP,19,7,1192.16
3621,30,B,8,2,1142.16
3622,30,VIP,24,34,1342.16
3623,30,VIP,19,47,1142.16
3624,30,D,7,33,1192.16
3625,30,A,26,31,1192.16
3626,30,A,16,36,1342.16
3627,30,B,7,14,1242.16
3628,30,C,28,18,1142.16
3629,30,D,14,46,1242.16
3630,30,C,8,30,1192.16
3631,30,D,1,46,1242.16
3632,30,VIP,30,2,1192.16
3633,30,C,6,44,1142.16
3634,30,C,30,5,1342.16
3635,30,VIP,11,14,1342.16
3636,30,B,1,26,1342.16
3637,30,VIP,25,50,1142.16
3638,30,VIP,8,35,1242.16
3639,30,C,30,8,1142.16
3640,30,D,21,11,1342.16
3641,30,A,8,13,1142.16
3642,30,C,17,20,1142.16
3643,30,B,3,7,1142.16
3644,30,VIP,15,2,1192.16
3645,30,C,27,45,1342.16
3646,30,A,4,50,1142.16
3647,30,A,7,14,1342.16
3648,30,D,8,6,1192.16
3649,30,B,30,20,1342.16
3650,30,B,12,42,1242.16
3651,30,C,12,44,1142.16
3652,30,D,22,36,1142.16
3653,30,A,21,7,1192.16
3654,30,A,21,28,1192.16
3655,30,VIP,6,2,1142.16
3656,30,B,16,22,1142.16
3657,30,B,27,5,1242.16
3658,30,A,28,37,1142.16
3659,30,C,10,31,1242.16
3660,30,C,25,22,1242.16
3661,30,C,18,15,1342.16
3662,30,A,23,35,1142.16
3663,30,C,29,24,1142.16
3664,30,C,20,20,1342.16
3665,30,B,17,43,1242.16
3666,30,B,15,14,1142.16
3667,30,C,15,36,1242.16
3668,30,B,22,26,1342.16
3669,30,B,29,5,1192.16
3670,30,VIP,3,2,1192.16
3671,30,D,28,49,1142.16
3672,30,VIP,6,26,1142.16
3673,30,VIP,25,13,1342.16
3674,30,C,7,50,1242.16
3675,30,B,25,48,1192.16
3676,30,A,18,3,1192.16
3677,30,B,7,41,1242.16
3678,30,C,30,44,1242.16
3679,30,D,21,45,1242.16
3680,30,A,12,23,1192.16
3681,30,B,22,34,1342.16
3682,30,A,17,48,1142.16
3683,30,VIP,16,28,1142.16
3684,30,A,19,26,1192.16
3685,30,B,14,50,1192.16
3686,30,A,25,44,1142.16
3687,30,B,17,23,1142.16
3688,30,D,20,30,1342.16
3689,30,C,14,35,1342.16
3690,30,B,6,36,1242.16
3691,30,C,26,21,1142.16
3692,30,A,4,34,1142.16
3693,30,A,19,47,1242.16
3694,30,C,21,20,1142.16
3695,30,C,4,14,1142.16
3696,30,VIP,5,28,1142.16
3697,30,D,20,39,1242.16
3698,30,B,28,6,1342.16
3699,30,B,21,38,1242.16
3700,30,D,11,13,1342.16
3701,30,D,24,16,1142.16
3702,30,VIP,29,23,1142.16
3703,30,B,28,40,1142.16
3704,30,B,30,30,1242.16
3705,30,A,20,11,1242.16
3706,30,VIP,30,25,1192.16
3707,30,D,30,44,1342.16
3708,30,D,6,47,1192.16
3709,31,A,28,10,1345.91
3710,31,B,7,32,1345.91
3711,31,A,21,43,1195.91
3712,31,A,22,45,1195.91
3713,31,D,22,20,1145.91
3714,31,C,1,4,1245.91
3715,31,B,25,18,1195.91
3716,31,D,28,46,1245.91
3717,31,VIP,23,39,1145.91
3718,31,C,3,36,1345.91
3719,31,C,10,23,1345.91
3720,31,B,5,46,1145.91
3721,31,VIP,7,12,1195.91
3722,31,B,23,17,1195.91
3723,31,D,6,2,1245.91
3724,31,B,4,44,1145.91
3725,31,VIP,15,40,1345.91
3726,31,B,22,22,1345.91
3727,31,C,8,49,1345.91
3728,31,B,9,23,1345.91
3729,31,B,19,45,1145.91
3730,31,A,28,22,1245.91
3731,31,VIP,10,6,1195.91
3732,31,D,20,18,1145.91
3733,31,VIP,16,35,1145.91
3734,31,B,23,10,1195.91
3735,31,B,2,9,1195.91
3736,31,VIP,9,4,1245.91
3737,31,C,8,38,1195.91
3738,31,D,18,11,1195.91
3739,31,D,29,24,1195.91
3740,31,B,21,8,1145.91
3741,31,A,3,48,1245.91
3742,31,A,17,6,1345.91
3743,31,D,25,7,1245.91
3744,31,B,2,23,1345.91
3745,31,VIP,23,43,1245.91
3746,31,B,13,40,1245.91
3747,31,VIP,16,44,1195.91
3748,31,C,16,26,1145.91
3749,31,D,20,45,1145.91
3750,31,VIP,30,40,1145.91
3751,31,A,1,22,1145.91
3752,31,VIP,11,33,1345.91
3753,31,VIP,28,46,1345.91
3754,31,A,10,43,1245.91
3755,31,C,5,40,1145.91
3756,31,C,14,27,1345.91
3757,31,VIP,3,44,1345.91
3758,31,B,30,46,1195.91
3759,31,A,3,1,1345.91
3760,31,D,10,42,1195.91
3761,31,D,13,34,1195.91
3762,31,B,22,1,1345.91
3763,31,C,4,32,1145.91
3764,31,A,10,38,1195.91
3765,31,A,11,21,1245.91
3766,31,C,10,31,1345.91
3767,31,C,22,22,1245.91
3768,31,VIP,14,24,1345.91
3769,31,VIP,28,19,1145.91
3770,31,C,30,16,1245.91
3771,31,D,5,46,1195.91
3772,31,VIP,24,2,1245.91
3773,31,C,7,46,1345.91
3774,31,B,26,38,1345.91
3775,31,A,19,7,1145.91
3776,31,D,30,22,1195.91
3777,31,B,13,5,1195.91
3778,31,A,19,31,1145.91
3779,31,B,26,24,1345.91
3780,31,D,26,18,1195.91
3781,31,B,11,23,1145.91
3782,31,D,27,18,1195.91
3783,31,C,6,47,1345.91
3784,31,B,13,10,1145.91
3785,31,C,16,13,1145.91
3786,31,A,22,31,1195.91
3787,31,A,3,18,1345.91
3788,31,B,29,23,1195.91
3789,31,C,12,11,1245.91
3790,31,C,14,15,1195.91
3791,31,VIP,11,9,1145.91
3792,31,VIP,14,30,1345.91
3793,31,VIP,25,34,1145.91
3794,31,B,2,9,1195.91
3795,31,VIP,17,5,1245.91
3796,31,A,17,10,1145.91
3797,31,A,18,11,1245.91
3798,31,VIP,24,34,1245.91
3799,31,A,12,19,1145.91
3800,31,C,23,37,1345.91
3801,31,A,10,36,1245.91
3802,31,B,26,9,1245.91
3803,31,A,24,1,1195.91
3804,31,A,4,26,1245.91
3805,31,B,8,4,1345.91
3806,31,VIP,2,41,1195.91
3807,31,C,8,30,1195.91
3808,31,B,8,11,1195.91
3809,31,C,18,15,1245.91
3810,31,A,22,39,1195.91
3811,31,C,21,3,1245.91
3812,31,VIP,10,50,1195.91
3813,31,VIP,11,27,1195.91
3814,31,VIP,9,29,1245.91
3815,31,B,15,1,1245.91
3816,31,C,3,4,1245.91
3817,31,C,18,32,1195.91
3818,31,A,17,32,1345.91
3819,31,D,26,42,1345.91
3820,31,A,28,13,1245.91
3821,31,B,23,20,1195.91
3822,31,C,20,28,1245.91
3823,31,VIP,12,26,1145.91
3824,31,A,30,14,1195.91
3825,31,C,5,47,1145.91
3826,31,C,27,29,1195.91
3827,31,VIP,10,13,1245.91
3828,31,B,14,43,1345.91
3829,31,VIP,4,20,1345.91
3830,31,B,6,32,1345.91
3831,31,D,28,44,1195.91
3832,31,A,10,46,1195.91
3833,31,VIP,25,37,1245.91
3834,31,A,21,2,1145.91
3835,31,VIP,5,41,1195.91
3836,31,D,24,3,1345.91
3837,31,D,16,50,1245.91
3838,31,A,26,19,1345.91
3839,31,D,29,24,1145.91
3840,31,A,18,9,1245.91
3841,31,A,8,40,1245.91
3842,31,A,15,45,1345.91
3843,31,B,2,46,1345.91
3844,31,VIP,6,25,1245.91
3845,31,C,4,17,1145.91
3846,31,C,16,45,1145.91
3847,31,D,17,19,1195.91
3848,31,D,18,48,1145.91
3849,31,VIP,10,1,1245.91
3850,31,VIP,11,22,1345.91
3851,31,D,5,30,1245.91
3852,31,D,17,46,1245.91
3853,31,D,18,28,1145.91
3854,31,A,12,38,1245.91
3855,31,D,8,1,1145.91
3856,31,VIP,3,45,1195.91
3857,31,VIP,4,37,1345.91
3858,31,VIP,4,24,1245.91
3859,31,VIP,22,37,1195.91
3860,31,B,15,8,1195.91
3861,31,VIP,25,32,1195.91
3862,31,A,13,47,1245.91
3863,31,VIP,18,50,1245.91
3864,31,B,28,30,1195.91
3865,31,C,11,18,1345.91
3866,31,VIP,28,34,1345.91
3867,31,B,18,19,1345.91
3868,31,A,2,35,1195.91
3869,31,D,15,43,1345.91
3870,31,C,4,34,1245.91
3871,31,VIP,23,4,1345.91
3872,31,B,20,32,1145.91
3873,31,C,15,13,1245.91
3874,31,B,19,30,1345.91
3875,31,VIP,3,40,1145.91
3876,31,B,28,4,1145.91
3877,31,B,5,37,1245.91
3878,31,B,19,21,1195.91
3879,31,A,28,5,1145.91
3880,31,D,7,22,1195.91
3881,31,VIP,24,2,1345.91
3882,31,B,29,8,1195.91
3883,31,A,4,15,1245.91
3884,31,VIP,3,47,1345.91
3885,31,A,12,24,1245.91
3886,31,A,24,43,1195.91
3887,31,D,28,4,1145.91
3888,31,D,3,21,1345.91
3889,31,C,24,49,1345.91
3890,31,VIP,19,49,1245.91
3891,32,B,21,36,1829.32
3892,32,D,6,10,1679.32
3893,32,D,19,9,1729.32
3894,32,A,19,40,1829.32
3895,32,B,9,26,1629.32
3896,32,A,29,33,1829.32
3897,32,A,17,1,1629.32
3898,32,C,21,30,1629.32
3899,32,A,16,22,1729.32
3900,32,D,28,46,1629.32
3901,32,C,18,39,1629.32
3902,32,VIP,25,34,1679.32
3903,32,B,13,43,1829.32
3904,32,VIP,9,39,1829.32
3905,32,A,22,35,1729.32
3906,32,B,3,7,1679.32
3907,32,C,29,32,1679.32
3908,32,C,16,20,1729.32
3909,32,VIP,25,38,1679.32
3910,32,A,23,6,1729.32
3911,32,A,11,5,1679.32
3912,32,B,10,36,1679.32
3913,32,D,22,9,1829.32
3914,32,VIP,4,13,1679.32
3915,32,B,27,29,1629.32
3916,32,C,5,10,1829.32
3917,32,D,21,29,1829.32
3918,32,C,6,15,1629.32
3919,32,B,20,34,1729.32
3920,32,C,27,6,1629.32
3921,32,VIP,7,49,1829.32
3922,32,A,10,37,1829.32
3923,32,A,22,29,1629.32
3924,32,D,8,7,1729.32
3925,32,C,2,10,1729.32
3926,32,C,12,37,1729.32
3927,32,C,28,9,1729.32
3928,32,A,7,35,1829.32
3929,32,VIP,23,18,1679.32
3930,32,B,13,41,1829.32
3931,32,A,7,39,1729.32
3932,32,VIP,5,14,1629.32
3933,32,A,29,39,1829.32
3934,32,B,13,3,1829.32
3935,32,C,28,21,1629.32
3936,32,D,23,18,1629.32
3937,32,B,23,12,1629.32
3938,32,C,12,48,1829.32
3939,32,VIP,22,49,1729.32
3940,32,A,15,44,1829.32
3941,32,D,19,22,1629.32
3942,32,B,20,28,1629.32
3943,32,A,7,34,1679.32
3944,32,VIP,12,19,1829.32
3945,32,VIP,13,7,1829.32
3946,32,A,14,50,1629.32
3947,32,VIP,24,45,1679.32
3948,32,A,11,49,1729.32
3949,32,B,8,43,1679.32
3950,32,C,6,12,1729.32
3951,32,C,18,8,1829.32
3952,32,C,2,25,1629.32
3953,32,C,24,7,1629.32
3954,32,VIP,3,19,1629.32
3955,32,D,28,20,1679.32
3956,32,D,2,41,1629.32
3957,32,A,19,43,1679.32
3958,32,VIP,29,40,1679.32
3959,32,VIP,21,13,1829.32
3960,32,C,22,38,1679.32
3961,32,B,13,45,1829.32
3962,32,VIP,28,14,1629.32
3963,32,A,1,20,1829.32
3964,32,C,22,45,1629.32
3965,32,C,11,10,1629.32
3966,32,VIP,24,27,1729.32
3967,32,VIP,28,47,1829.32
3968,32,VIP,23,9,1629.32
3969,32,VIP,11,2,1679.32
3970,32,A,2,16,1829.32
3971,32,C,24,5,1829.32
3972,32,C,28,36,1629.32
3973,32,B,11,29,1729.32
3974,32,C,5,49,1729.32
3975,32,C,10,35,1629.32
3976,32,VIP,16,37,1629.32
3977,32,A,2,17,1629.32
3978,32,D,19,24,1829.32
3979,32,A,4,7,1729.32
3980,32,B,11,21,1829.32
3981,32,VIP,9,44,1679.32
3982,32,C,15,14,1829.32
3983,32,D,11,17,1729.32
3984,32,C,1,33,1729.32
3985,32,C,28,50,1629.32
3986,32,A,20,1,1679.32
3987,32,A,16,36,1829.32
3988,32,C,14,41,1679.32
3989,32,A,5,11,1629.32
3990,32,D,23,31,1829.32
3991,32,B,28,35,1679.32
3992,32,A,19,13,1679.32
3993,32,B,11,8,1679.32
3994,32,D,27,30,1829.32
3995,32,B,10,26,1629.32
3996,32,B,22,47,1629.32
3997,32,A,20,49,1629.32
3998,32,B,22,12,1629.32
3999,32,C,3,29,1829.32
4000,32,C,30,36,1829.32
4001,32,VIP,9,21,1829.32
4002,32,D,15,43,1679.32
4003,32,VIP,4,46,1679.32
4004,32,B,1,30,1679.32
4005,32,C,23,33,1729.32
4006,32,A,8,19,1679.32
4007,32,D,15,48,1829.32
4008,32,A,15,29,1629.32
4009,32,D,14,22,1729.32
4010,32,B,26,13,1629.32
4011,32,B,28,12,1679.32
4012,32,D,4,29,1629.32
4013,32,C,26,11,1679.32
4014,32,B,2,14,1829.32
4015,32,VIP,15,9,1829.32
4016,32,VIP,25,46,1679.32
4017,32,A,8,10,1729.32
4018,32,VIP,25,7,1629.32
4019,32,VIP,26,4,1679.32
4020,32,C,10,43,1679.32
4021,32,C,26,48,1679.32
4022,32,D,30,19,1679.32
4023,32,C,14,11,1729.32
4024,32,D,8,50,1679.32
4025,32,D,14,37,1629.32
4026,32,B,8,42,1679.32
4027,32,VIP,8,36,1829.32
4028,32,D,20,9,1729.32
4029,32,B,20,41,1679.32
4030,32,D,18,5,1729.32
4031,32,A,16,43,1629.32
4032,32,B,10,18,1829.32
4033,32,VIP,21,47,1679.32
4034,32,C,12,8,1729.32
4035,32,VIP,23,43,1729.32
4036,32,A,14,39,1629.32
4037,32,A,29,12,1679.32
4038,32,B,21,38,1629.32
4039,32,A,13,39,1729.32
4040,32,A,25,27,1829.32
4041,32,VIP,24,11,1629.32
4042,32,VIP,14,11,1629.32
4043,32,D,28,3,1729.32
4044,32,B,7,15,1629.32
4045,32,D,25,8,1729.32
4046,32,VIP,18,36,1829.32
4047,32,A,24,1,1829.32
4048,32,D,19,47,1629.32
4049,32,D,28,48,1729.32
4050,32,VIP,6,28,1829.32
4051,32,C,13,11,1679.32
4052,32,D,16,1,1829.32
4053,32,C,5,39,1729.32
4054,32,VIP,17,8,1629.32
4055,32,D,24,31,1829.32
4056,32,C,27,38,1629.32
4057,32,D,15,17,1729.32
4058,32,VIP,2,10,1629.32
4059,32,A,30,8,1679.32
4060,32,VIP,12,24,1629.32
4061,32,C,5,8,1629.32
4062,32,B,11,4,1629.32
4063,32,D,23,35,1729.32
4064,32,VIP,9,48,1629.32
4065,32,C,23,47,1729.32
4066,32,C,17,46,1729.32
4067,32,B,26,4,1729.32
4068,32,B,3,23,1829.32
4069,32,D,26,3,1729.32
4070,32,A,12,34,1629.32
4071,32,D,7,28,1729.32
4072,32,B,7,34,1729.32
4073,32,D,21,21,1829.32
4074,32,C,24,31,1629.32
4075,32,A,28,34,1729.32
4076,32,B,16,43,1729.32
4077,32,D,7,5,1829.32
4078,32,C,10,11,1729.32
4079,33,C,17,10,2645.16
4080,33,A,9,7,2645.16
4081,33,VIP,22,37,2645.16
4082,33,C,2,49,2495.16
4083,33,B,10,47,2545.16
4084,33,C,7,15,2645.16
4085,33,A,14,48,2645.16
4086,33,VIP,11,26,2495.16
4087,33,A,10,9,2495.16
4088,33,B,26,6,2645.16
4089,33,B,3,34,2445.16
4090,33,A,13,22,2495.16
4091,33,VIP,1,1,2545.16
4092,33,B,9,34,2445.16
4093,33,D,20,41,2445.16
4094,33,C,23,39,2495.16
4095,33,C,11,36,2545.16
4096,33,D,16,10,2445.16
4097,33,A,22,4,2445.16
4098,33,C,4,47,2645.16
4099,33,D,1,19,2445.16
4100,33,C,3,37,2445.16
4101,33,D,27,29,2495.16
4102,33,C,24,1,2545.16
4103,33,A,3,38,2445.16
4104,33,VIP,8,6,2495.16
4105,33,VIP,4,34,2545.16
4106,33,C,2,23,2445.16
4107,33,VIP,25,10,2445.16
4108,33,A,19,20,2495.16
4109,33,D,27,29,2645.16
4110,33,A,7,41,2545.16
4111,33,A,24,19,2445.16
4112,33,A,7,50,2445.16
4113,33,VIP,12,22,2495.16
4114,33,B,28,23,2495.16
4115,33,A,20,11,2545.16
4116,33,VIP,17,35,2645.16
4117,33,A,24,43,2545.16
4118,33,D,10,33,2545.16
4119,33,C,24,50,2495.16
4120,33,B,4,18,2445.16
4121,33,C,26,36,2445.16
4122,33,VIP,26,48,2645.16
4123,33,B,1,6,2495.16
4124,33,D,25,19,2495.16
4125,33,B,28,8,2445.16
4126,33,C,16,37,2445.16
4127,33,C,12,18,2545.16
4128,33,B,21,10,2445.16
4129,33,A,4,4,2445.16
4130,33,VIP,14,40,2495.16
4131,33,C,28,17,2445.16
4132,33,VIP,29,34,2645.16
4133,33,B,28,9,2645.16
4134,33,VIP,5,30,2645.16
4135,33,VIP,25,46,2445.16
4136,33,D,7,10,2495.16
4137,33,D,23,47,2645.16
4138,33,C,2,7,2645.16
4139,33,B,24,7,2445.16
4140,33,B,20,27,2645.16
4141,33,D,25,7,2645.16
4142,33,A,11,29,2445.16
4143,33,A,26,44,2445.16
4144,33,B,10,18,2495.16
4145,33,D,4,36,2495.16
4146,33,C,18,10,2645.16
4147,34,VIP,10,19,2321.34
4148,34,B,29,26,2271.34
4149,34,B,26,3,2321.34
4150,34,A,20,35,2421.34
4151,34,A,4,30,2321.34
4152,34,D,3,4,2321.34
4153,34,D,15,2,2271.34
4154,34,B,4,46,2421.34
4155,34,A,10,40,2221.34
4156,34,B,10,4,2221.34
4157,34,B,21,22,2221.34
4158,34,D,6,33,2221.34
4159,34,C,4,20,2271.34
4160,34,D,22,31,2321.34
4161,34,C,15,15,2421.34
4162,34,A,1,22,2321.34
4163,34,A,1,38,2221.34
4164,34,A,28,26,2321.34
4165,34,D,19,33,2221.34
4166,34,D,1,34,2221.34
4167,34,D,7,25,2321.34
4168,34,B,29,7,2271.34
4169,34,C,1,37,2221.34
4170,34,A,23,32,2421.34
4171,34,A,8,7,2271.34
4172,34,A,2,1,2421.34
4173,34,B,4,35,2271.34
4174,34,VIP,4,1,2421.34
4175,34,VIP,25,14,2221.34
4176,34,D,20,5,2321.34
4177,34,VIP,13,50,2321.34
4178,34,D,8,30,2421.34
4179,34,A,7,2,2271.34
4180,34,A,10,16,2321.34
4181,34,B,7,6,2221.34
4182,34,B,8,1,2271.34
4183,34,D,22,48,2321.34
4184,34,VIP,11,32,2221.34
4185,34,C,19,29,2421.34
4186,34,A,2,6,2221.34
4187,34,VIP,30,3,2221.34
4188,34,VIP,22,41,2271.34
4189,34,A,15,9,2421.34
4190,34,C,3,1,2321.34
4191,34,D,12,33,2221.34
4192,34,A,7,31,2421.34
4193,34,VIP,16,30,2321.34
4194,34,A,18,42,2221.34
4195,34,C,26,22,2271.34
4196,34,D,27,10,2321.34
4197,34,C,19,7,2221.34
4198,34,B,5,48,2271.34
4199,34,C,23,2,2321.34
4200,34,A,20,18,2271.34
4201,34,B,23,33,2271.34
4202,34,C,21,8,2421.34
4203,34,B,6,21,2421.34
4204,34,A,5,3,2221.34
4205,34,B,22,41,2221.34
4206,34,VIP,11,50,2421.34
4207,34,C,13,46,2221.34
4208,34,C,16,25,2271.34
4209,34,C,20,28,2221.34
4210,34,D,6,20,2271.34
4211,34,B,19,31,2421.34
4212,34,C,13,10,2321.34
4213,34,C,14,2,2221.34
4214,34,D,28,36,2421.34
4215,34,D,12,27,2321.34
4216,34,A,2,7,2321.34
4217,34,C,10,37,2421.34
4218,34,C,2,7,2271.34
4219,34,B,27,46,2221.34
4220,34,A,29,35,2321.34
4221,34,C,21,5,2221.34
4222,34,B,20,45,2271.34
4223,34,A,12,44,2221.34
4224,34,A,22,35,2421.34
4225,34,B,2,30,2221.34
4226,34,B,15,2,2221.34
4227,34,C,16,4,2271.34
4228,34,VIP,5,23,2221.34
4229,34,A,21,4,2321.34
4230,34,C,26,36,2271.34
4231,34,VIP,14,19,2271.34
4232,34,A,5,16,2221.34
4233,34,VIP,15,32,2421.34
4234,34,D,21,21,2321.34
4235,34,D,6,26,2321.34
4236,34,A,24,17,2321.34
4237,34,VIP,11,17,2421.34
4238,34,D,6,41,2421.34
4239,34,B,10,3,2221.34
4240,34,A,8,35,2421.34
4241,34,D,23,25,2221.34
4242,34,A,26,47,2221.34
4243,34,D,24,14,2271.34
4244,34,A,15,26,2321.34
4245,34,C,11,34,2271.34
4246,34,VIP,30,9,2421.34
4247,34,A,26,4,2271.34
4248,34,B,25,37,2321.34
4249,34,VIP,28,29,2321.34
4250,34,A,27,10,2271.34
4251,34,B,14,21,2271.34
4252,34,VIP,1,39,2221.34
4253,34,VIP,20,2,2271.34
4254,34,C,20,10,2421.34
4255,34,C,7,15,2221.34
4256,34,B,17,31,2421.34
4257,34,VIP,18,2,2321.34
4258,34,A,26,12,2271.34
4259,34,B,12,26,2421.34
4260,34,VIP,11,9,2421.34
4261,34,A,30,32,2271.34
4262,34,A,21,3,2421.34
4263,34,B,14,12,2221.34
4264,35,VIP,15,16,2404.01
4265,35,D,18,4,2404.01
4266,35,D,30,26,2404.01
4267,35,D,29,27,2304.01
4268,35,C,27,46,2404.01
4269,35,A,25,14,2304.01
4270,35,A,2,10,2504.01
4271,35,VIP,11,9,2504.01
4272,35,B,22,30,2404.01
4273,35,C,5,41,2354.01
4274,35,VIP,4,5,2504.01
4275,35,VIP,26,48,2304.01
4276,35,D,28,6,2404.01
4277,35,D,9,11,2304.01
4278,35,VIP,24,48,2404.01
4279,35,A,25,16,2354.01
4280,35,D,23,21,2354.01
4281,35,C,18,20,2504.01
4282,35,C,24,37,2304.01
4283,35,C,10,36,2354.01
4284,35,VIP,29,23,2354.01
4285,35,C,10,6,2304.01
4286,35,C,9,23,2304.01
4287,35,C,18,33,2504.01
4288,35,B,7,22,2404.01
4289,35,C,13,34,2304.01
4290,35,B,16,49,2404.01
4291,35,A,24,37,2504.01
4292,35,D,4,21,2504.01
4293,35,B,3,41,2304.01
4294,35,D,16,20,2304.01
4295,35,B,15,48,2354.01
4296,35,D,29,3,2354.01
4297,35,VIP,17,39,2354.01
4298,35,B,6,37,2504.01
4299,35,VIP,6,17,2354.01
4300,35,C,23,44,2304.01
4301,35,A,25,1,2304.01
4302,35,D,29,47,2354.01
4303,35,C,8,48,2304.01
4304,35,C,7,17,2304.01
4305,35,A,25,22,2354.01
4306,35,D,10,32,2304.01
4307,35,B,4,31,2304.01
4308,35,A,20,3,2354.01
4309,35,A,27,45,2404.01
4310,35,VIP,24,6,2404.01
4311,35,D,13,44,2504.01
4312,35,C,5,12,2404.01
4313,35,A,11,1,2354.01
4314,35,D,12,23,2404.01
4315,35,A,24,43,2354.01
4316,35,B,11,1,2354.01
4317,35,VIP,22,13,2354.01
4318,35,VIP,26,38,2504.01
4319,35,VIP,17,10,2354.01
4320,35,C,5,33,2404.01
4321,35,D,12,16,2404.01
4322,35,B,5,29,2404.01
4323,35,D,15,17,2504.01
4324,35,A,5,31,2354.01
4325,35,D,22,13,2354.01
4326,35,D,25,9,2304.01
4327,35,A,3,13,2304.01
4328,35,VIP,22,28,2404.01
4329,35,A,13,34,2504.01
4330,35,A,25,23,2354.01
4331,35,C,22,17,2404.01
4332,35,A,28,12,2304.01
4333,35,C,16,11,2404.01
4334,35,VIP,20,22,2504.01
4335,35,VIP,17,44,2504.01
4336,35,C,24,39,2404.01
4337,35,B,18,33,2504.01
4338,36,C,1,27,1441.7
4339,36,C,9,43,1341.7
